age,job,marital,education,default,housing,loan,contact,trimestre,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39,others,0,2,0,0,0,1,1,2,100,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,1,4,0,0,0,1,1,2,139,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
47,others,1,1,1,0,0,1,1,2,159,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
58,retired,0,3,0,1,0,1,1,2,47,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,1,3,0,1,1,1,1,2,161,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,2,0,1,0,1,1,2,322,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
26,others,0,1,0,0,0,1,1,2,45,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,1,0,1,1,2,197,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,3,0,0,0,1,1,2,687,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
51,others,1,1,0,0,1,1,1,2,89,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,admin.,0,2,0,1,1,1,1,2,231,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,0,1,0,1,1,1,1,2,230,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,1,1,1,1,2,389,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
40,admin.,0,1,1,1,1,1,1,2,323,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,1,2,0,1,1,1,1,2,125,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,2,0,0,0,1,1,2,174,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
49,others,0,4,0,1,0,1,1,2,89,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
58,others,0,1,1,1,1,1,1,2,74,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,1,1,0,0,1,1,1,2,540,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
44,others,0,1,1,0,0,1,1,2,181,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
45,others,0,1,1,0,0,1,1,2,193,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,others,0,1,0,0,0,1,1,2,288,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,admin.,0,4,0,0,0,1,1,2,305,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,1,0,0,0,1,1,2,353,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
47,others,0,1,1,0,0,1,1,2,169,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
47,others,0,1,1,0,0,1,1,2,139,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,4,0,1,0,1,1,2,127,2,3,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,1,0,1,1,2,204,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,0,2,0,1,0,1,1,2,137,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,admin.,0,3,0,1,0,1,1,2,827,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,1,1,0,1,1,2,150,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,admin.,1,1,0,1,0,1,1,2,402,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,admin.,0,2,0,1,0,1,1,2,319,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,1,0,1,0,1,1,2,203,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,0,0,0,1,1,2,109,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,1,2,0,0,0,1,1,2,311,1,0,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,0,0,0,1,1,2,110,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,2,1,1,0,1,1,2,175,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,0,4,0,0,0,1,1,2,207,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,4,1,1,0,1,1,2,92,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,admin.,1,0,1,1,0,1,1,2,147,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,0,2,0,1,0,0,1,2,48,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,1,0,1,1,2,164,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,admin.,1,0,1,0,0,1,1,2,321,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,2,0,0,0,1,1,2,90,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,0,2,0,0,0,1,1,2,191,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,2,0,1,0,1,1,2,130,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,2,0,0,0,1,1,2,317,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,0,4,0,0,0,1,1,2,138,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,1,4,0,1,0,1,1,2,194,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,0,3,0,0,0,1,1,2,550,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
34,admin.,0,2,0,0,1,1,1,2,811,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,admin.,1,1,0,1,0,0,1,2,125,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,1,1,0,0,1,1,2,430,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
53,admin.,0,4,1,1,0,1,1,2,124,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,2,0,1,1,1,1,2,184,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,others,1,2,1,1,0,1,1,2,124,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
40,others,0,1,1,1,0,1,1,2,182,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,0,2,1,1,0,1,1,2,118,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,0,0,1,1,2,79,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,1,0,0,1,1,2,138,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,others,1,3,0,0,1,1,1,2,289,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,1,0,0,1,1,2,482,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,3,1,0,0,1,1,2,654,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,admin.,1,4,0,0,0,1,1,2,198,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,1,0,0,0,1,1,2,145,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,1,1,0,1,0,1,1,2,116,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,1,1,1,1,1,1,2,500,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,others,0,2,1,0,1,1,1,2,141,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,1,1,0,1,1,2,68,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,admin.,0,2,0,1,0,1,1,2,346,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
40,others,0,1,1,1,1,1,1,2,131,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,0,1,1,1,1,1,1,2,220,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,1,0,1,1,2,181,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,1,1,1,1,1,2,756,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,0,0,1,1,2,309,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,4,0,0,0,1,1,2,91,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,2,0,1,1,1,1,2,323,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,admin.,1,4,0,0,0,1,1,2,82,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,admin.,0,2,0,1,1,1,1,2,316,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,0,0,0,1,1,2,283,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
24,student,1,1,0,0,0,1,1,2,133,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,admin.,1,4,0,1,1,1,1,2,120,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,1,1,1,1,2,189,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
58,others,1,1,0,1,0,1,1,2,127,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
53,others,0,3,1,1,0,1,1,2,251,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,others,1,4,0,1,1,1,1,2,754,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
37,others,1,3,0,0,0,1,1,2,84,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,1,1,0,0,1,1,2,320,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,0,1,0,1,1,2,222,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,4,0,0,0,1,1,2,554,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
32,others,0,1,0,0,0,1,1,2,302,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,others,0,1,1,0,0,1,1,2,239,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,1,1,0,1,0,1,1,2,396,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
58,others,0,0,1,0,0,1,1,2,250,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,3,1,0,0,1,1,2,167,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
40,others,0,2,0,1,0,1,1,2,136,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,1,0,0,1,1,2,322,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,1,3,0,1,0,1,1,2,97,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,1,0,0,0,1,1,2,206,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,admin.,1,4,0,0,0,1,1,2,51,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,1,2,0,0,0,1,1,2,281,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,2,1,1,1,1,1,2,17,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,4,1,0,0,1,1,2,825,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,admin.,0,2,0,1,0,0,1,2,62,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,admin.,1,2,0,1,1,1,1,2,253,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,1,0,0,1,1,2,487,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
49,admin.,0,4,0,0,0,1,1,2,155,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,1,4,0,1,0,1,1,2,96,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,1,0,1,0,1,1,2,311,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,0,1,0,1,0,0,1,2,90,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,1,2,0,0,1,1,1,2,402,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,0,1,1,0,1,1,1,2,22,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,2,0,1,0,1,1,2,89,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,3,1,1,0,1,1,2,228,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,0,2,0,0,0,1,1,2,350,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,3,0,1,0,0,1,2,175,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,0,1,0,0,0,1,1,2,549,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,0,0,1,1,2,133,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,0,3,0,1,1,1,1,2,160,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,4,0,1,0,1,1,2,192,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,0,1,0,1,1,1,1,2,103,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,2,1,0,0,1,1,2,765,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
40,others,0,0,0,1,0,1,1,2,88,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,admin.,0,2,0,1,0,1,1,2,422,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
47,others,0,1,0,1,1,1,1,2,74,6,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,0,4,0,0,0,0,1,2,149,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,1,2,1,1,0,1,1,2,70,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,others,1,3,0,1,0,1,1,2,87,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,1,0,1,1,2,233,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,1,1,1,0,1,1,2,28,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,admin.,1,0,1,0,1,1,1,2,346,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,4,1,1,1,1,1,2,172,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,1,0,1,0,1,1,2,523,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,4,0,1,1,1,1,2,147,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,4,0,1,1,1,1,2,265,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,4,0,1,0,1,1,2,57,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
40,others,0,2,0,0,0,1,1,2,246,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,1,1,1,1,0,1,1,2,82,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,1,2,0,1,1,1,1,2,328,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,admin.,1,2,0,0,0,1,1,2,151,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,4,0,1,0,1,1,2,85,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,0,4,0,0,0,1,1,2,345,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,1,0,0,0,1,1,2,168,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,4,0,1,0,1,1,2,239,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,others,0,1,0,1,0,1,1,2,169,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
58,retired,0,1,0,1,0,1,1,2,358,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,2,0,1,0,1,1,2,116,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,1,0,1,0,1,1,2,222,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,4,0,0,0,1,1,2,1489,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
33,others,0,1,0,0,0,1,1,2,349,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,0,2,1,0,1,1,1,2,102,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,admin.,1,4,0,0,1,1,1,2,593,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,2,0,0,1,1,1,2,1347,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
28,admin.,1,4,0,1,0,1,1,2,69,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,4,0,0,0,1,1,2,307,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,1,0,0,1,1,2,242,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,4,0,0,0,1,1,2,143,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,0,0,0,1,1,2,129,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,1,0,0,0,1,1,2,320,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,1,1,0,1,1,2,290,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,others,0,1,0,1,0,1,1,2,206,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,0,1,0,0,0,1,1,2,270,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,0,0,1,1,2,1369,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,3,0,1,0,1,1,2,456,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,1,0,1,1,1,2,17,3,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
49,others,1,2,0,0,1,1,1,2,231,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,admin.,0,2,0,1,0,1,1,2,293,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,2,0,0,0,1,1,2,215,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,3,0,0,1,1,1,2,273,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,1,1,0,0,1,1,2,804,2,0,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,1,3,0,1,0,1,1,2,606,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,admin.,1,4,0,0,0,1,1,2,142,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,admin.,0,1,1,0,0,1,1,2,217,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,admin.,1,4,0,0,0,1,1,2,261,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,0,2,0,1,0,0,1,2,309,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,admin.,0,4,0,0,0,1,1,2,232,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,1,0,1,1,1,2,152,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
50,admin.,0,4,0,1,0,1,1,2,335,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,others,0,1,0,0,0,1,1,2,437,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,0,2,0,0,0,0,1,2,167,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,others,0,1,0,1,0,1,1,2,140,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,1,1,1,0,1,1,2,458,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,3,0,1,0,1,1,2,91,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,1,0,1,1,2,284,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
45,others,0,2,1,0,0,1,1,2,185,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,1,1,0,0,1,1,2,77,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,student,1,1,0,0,0,1,1,2,467,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,1,0,1,1,2,187,8,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
45,others,0,4,0,1,0,1,1,2,1074,4,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
37,others,0,1,1,0,0,0,1,2,97,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,2,0,0,1,1,1,2,362,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,3,0,0,1,1,1,2,445,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,1,0,0,1,1,1,2,227,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,1,2,0,1,0,1,1,2,281,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,others,0,1,0,0,0,1,1,2,667,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
33,others,0,1,0,1,1,1,1,2,686,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
34,others,0,1,0,1,0,1,1,2,157,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,1,0,0,0,1,2,22,6,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,2,0,1,0,0,1,2,276,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,0,0,0,0,1,1,2,232,6,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,1,0,0,0,1,1,2,117,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
59,admin.,0,2,0,0,0,1,1,2,232,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,1,3,0,0,0,1,1,2,940,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,2,0,1,0,1,1,2,337,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,2,1,0,0,1,1,2,361,5,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,0,1,0,1,1,2,796,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,1,4,0,1,1,1,1,2,606,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
39,others,0,3,0,0,0,1,1,3,31,2,3,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
57,admin.,0,2,1,1,0,1,1,3,55,5,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
30,others,1,3,0,0,0,1,1,3,86,2,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
38,admin.,1,4,0,0,0,1,1,3,219,2,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
38,others,0,0,0,0,0,0,1,3,25,5,3,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
31,others,0,1,1,0,0,1,1,3,210,2,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
42,others,1,1,1,1,0,1,1,3,16,5,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
51,others,0,3,1,0,0,1,1,3,113,2,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
44,others,0,1,0,0,0,1,1,3,315,2,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
28,others,0,1,1,1,0,1,1,3,343,3,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
34,others,0,1,0,0,0,1,1,3,175,4,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
35,others,0,1,0,0,0,0,1,3,82,1,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
45,admin.,0,1,1,0,0,1,1,3,270,3,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
34,others,0,4,0,1,0,1,1,3,83,4,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
44,others,0,1,0,0,0,1,1,3,57,4,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
34,others,0,1,0,1,0,1,1,3,124,5,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
27,admin.,1,2,0,1,0,1,1,3,240,1,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
32,others,0,1,0,1,0,1,1,3,413,1,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
33,others,0,4,0,1,0,0,1,3,755,3,3,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
35,admin.,1,2,0,1,1,1,1,3,106,1,3,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
35,admin.,1,2,0,1,0,1,1,3,187,1,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
31,others,1,2,0,1,0,1,1,3,633,1,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
50,others,0,3,0,1,0,1,1,3,247,1,3,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
35,others,0,4,0,0,0,1,1,3,370,1,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
30,others,0,1,0,0,0,1,1,3,205,1,3,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
